Timestamp,Condition,HeartRate,CognitiveLoad,Attention,leftPupilDialation,rightPupilDialation,collidingObject,AF3,AF4,FP1,FP2,AF7,AF8,
18/07/2022 8:37:47 p.m.:770,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:47 p.m.:813,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:47 p.m.:837,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:47 p.m.:864,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:47 p.m.:921,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:47 p.m.:948,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:47 p.m.:972,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:47 p.m.:994,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:48 p.m.:21,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:48 p.m.:53,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:48 p.m.:80,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:48 p.m.:103,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:48 p.m.:127,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:48 p.m.:150,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:48 p.m.:172,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:48 p.m.:209,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:48 p.m.:234,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:48 p.m.:259,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:48 p.m.:282,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:48 p.m.:307,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:48 p.m.:332,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:48 p.m.:362,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:48 p.m.:388,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:48 p.m.:415,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:48 p.m.:439,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:48 p.m.:460,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:48 p.m.:485,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:48 p.m.:519,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:48 p.m.:547,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:48 p.m.:572,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:48 p.m.:597,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:48 p.m.:620,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:48 p.m.:645,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:48 p.m.:677,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
18/07/2022 8:37:48 p.m.:704,CaliberationScene,77,0.5,0.4999999,,,,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,-0.00047677694237791,
