Timestamp,Condition,HeartRate,CognitiveLoad,Attention,leftPupilDialation,rightPupilDialation,collidingObject,AF3,AF4,FP1,FP2,AF7,AF8,
18/07/2022 3:28:25 a.m.:531,CaliberationScene,70,0.8491508,3.839999E-08,,,teleport_marker_mesh,0.0106773301959038,0.000987699255347252,-0.015856547281146,-0.0201428290456533,-0.078219510614872,0.0533608496189117,
18/07/2022 3:28:25 a.m.:582,CaliberationScene,70,0.8495948,1.572863E-08,,,teleport_marker_mesh,0.0106773301959038,0.000987699255347252,-0.015856547281146,-0.0201428290456533,-0.078219510614872,0.0533608496189117,
18/07/2022 3:28:25 a.m.:614,CaliberationScene,70,0.8500388,1.258291E-08,,,teleport_marker_mesh,0.0106773301959038,0.000987699255347252,-0.015856547281146,-0.0201428290456533,-0.078219510614872,0.0533608496189117,
18/07/2022 3:28:25 a.m.:638,CaliberationScene,79,0.8504828,1.258291E-08,,,teleport_marker_mesh,0.0106773301959038,0.000987699255347252,-0.015856547281146,-0.0201428290456533,-0.078219510614872,0.0533608496189117,
18/07/2022 3:28:25 a.m.:661,CaliberationScene,79,0.8513709,1.258291E-08,,,teleport_marker_mesh,0.0106773301959038,0.000987699255347252,-0.015856547281146,-0.0201428290456533,-0.078219510614872,0.0533608496189117,
18/07/2022 3:28:25 a.m.:692,CaliberationScene,79,0.8509269,6.442448E-09,,,teleport_marker_mesh,0.0106773301959038,0.000987699255347252,-0.015856547281146,-0.0201428290456533,-0.078219510614872,0.0533608496189117,
18/07/2022 3:28:25 a.m.:743,CaliberationScene,79,0.8504828,6.442448E-09,,,teleport_marker_mesh,0.0106773301959038,0.000987699255347252,-0.015856547281146,-0.0201428290456533,-0.078219510614872,0.0533608496189117,
18/07/2022 3:28:25 a.m.:766,CaliberationScene,79,0.8504828,6.442448E-09,,,teleport_marker_mesh,0.0106773301959038,0.000987699255347252,-0.015856547281146,-0.0201428290456533,-0.078219510614872,0.0533608496189117,
18/07/2022 3:28:25 a.m.:792,CaliberationScene,79,0.8504828,0.01923972,,,teleport_marker_mesh,0.0106773301959038,0.000987699255347252,-0.015856547281146,-0.0201428290456533,-0.078219510614872,0.0533608496189117,
18/07/2022 3:28:25 a.m.:824,CaliberationScene,79,0.8504828,0.01923972,,,teleport_marker_mesh,0.0106773301959038,0.000987699255347252,-0.015856547281146,-0.0201428290456533,-0.078219510614872,0.0533608496189117,
18/07/2022 3:28:25 a.m.:862,CaliberationScene,79,0.8509269,0.01923972,,,teleport_marker_mesh,0.0106773301959038,0.000987699255347252,-0.015856547281146,-0.0201428290456533,-0.078219510614872,0.0533608496189117,
18/07/2022 3:28:25 a.m.:906,CaliberationScene,79,0.8504828,0.01923972,,,teleport_marker_mesh,0.0106773301959038,0.000987699255347252,-0.015856547281146,-0.0201428290456533,-0.078219510614872,0.0533608496189117,
18/07/2022 3:28:25 a.m.:926,CaliberationScene,79,0.8504828,0.02874499,,,teleport_marker_mesh,0.0106773301959038,0.000987699255347252,-0.015856547281146,-0.0201428290456533,-0.078219510614872,0.0533608496189117,
18/07/2022 3:28:25 a.m.:957,CaliberationScene,79,0.8518149,0.02874499,,,teleport_marker_mesh,0.0106773301959038,0.000987699255347252,-0.015856547281146,-0.0201428290456533,-0.078219510614872,0.0533608496189117,
18/07/2022 3:28:25 a.m.:991,CaliberationScene,79,0.8509269,0.02874499,,,teleport_marker_mesh,0.0106773301959038,0.000987699255347252,-0.015856547281146,-0.0201428290456533,-0.078219510614872,0.0533608496189117,
18/07/2022 3:28:26 a.m.:31,CaliberationScene,79,0.8509269,0.02874499,,,teleport_marker_mesh,0.0106773301959038,0.000987699255347252,-0.015856547281146,-0.0201428290456533,-0.078219510614872,0.0533608496189117,
18/07/2022 3:28:26 a.m.:66,CaliberationScene,76,0.8504828,0.01177395,,,teleport_marker_mesh,0.0106773301959038,0.000987699255347252,-0.015856547281146,-0.0201428290456533,-0.078219510614872,0.0533608496189117,
18/07/2022 3:28:26 a.m.:96,CaliberationScene,76,0.8509269,0.01177395,,,teleport_marker_mesh,0.0106773301959038,0.000987699255347252,-0.015856547281146,-0.0201428290456533,-0.078219510614872,0.0533608496189117,
18/07/2022 3:28:26 a.m.:125,CaliberationScene,76,0.8513709,0.01177395,,,teleport_marker_mesh,0.0106773301959038,0.000987699255347252,-0.015856547281146,-0.0201428290456533,-0.078219510614872,0.0533608496189117,
18/07/2022 3:28:26 a.m.:158,CaliberationScene,76,0.8513709,0.006028262,,,teleport_marker_mesh,0.0106773301959038,0.000987699255347252,-0.015856547281146,-0.0201428290456533,-0.078219510614872,0.0533608496189117,
18/07/2022 3:28:26 a.m.:192,CaliberationScene,76,0.8509269,0.006028262,,,teleport_marker_mesh,0.0106773301959038,0.000987699255347252,-0.015856547281146,-0.0201428290456533,-0.078219510614872,0.0533608496189117,
18/07/2022 3:28:26 a.m.:228,CaliberationScene,76,0.8513709,0.006028262,,,teleport_marker_mesh,0.0106773301959038,0.000987699255347252,-0.015856547281146,-0.0201428290456533,-0.078219510614872,0.0533608496189117,
