Timestamp,Condition,HeartRate,CognitiveLoad,Attention,leftPupilDialation,rightPupilDialation,collidingObject,AF3,AF4,FP1,FP2,AF7,AF8,
19/07/2022 2:11:33 a.m.:446,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:33 a.m.:466,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:33 a.m.:486,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:33 a.m.:509,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:33 a.m.:529,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:33 a.m.:551,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:33 a.m.:581,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:33 a.m.:602,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:33 a.m.:625,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:33 a.m.:649,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:33 a.m.:672,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:33 a.m.:693,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:33 a.m.:716,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:33 a.m.:747,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:33 a.m.:767,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:33 a.m.:787,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:33 a.m.:807,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:33 a.m.:829,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:33 a.m.:851,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:33 a.m.:878,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:33 a.m.:898,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:33 a.m.:919,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:33 a.m.:939,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:33 a.m.:961,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:33 a.m.:982,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:34 a.m.:11,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:34 a.m.:31,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:34 a.m.:52,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:34 a.m.:75,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:34 a.m.:95,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:34 a.m.:116,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:34 a.m.:146,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:34 a.m.:167,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:34 a.m.:188,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:34 a.m.:208,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:34 a.m.:227,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:34 a.m.:248,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:34 a.m.:270,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:34 a.m.:304,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:34 a.m.:327,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:34 a.m.:348,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:34 a.m.:371,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:34 a.m.:394,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:34 a.m.:425,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:34 a.m.:447,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:34 a.m.:468,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:34 a.m.:487,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:34 a.m.:509,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:34 a.m.:530,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:34 a.m.:550,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:34 a.m.:581,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:34 a.m.:603,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:34 a.m.:625,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:34 a.m.:645,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:34 a.m.:666,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:34 a.m.:687,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:34 a.m.:712,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:34 a.m.:743,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:34 a.m.:762,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:34 a.m.:782,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:34 a.m.:804,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:34 a.m.:825,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:34 a.m.:849,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:34 a.m.:876,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:34 a.m.:895,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:34 a.m.:917,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:34 a.m.:938,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:34 a.m.:962,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:34 a.m.:982,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:35 a.m.:7,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:35 a.m.:27,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:35 a.m.:48,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:35 a.m.:70,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:35 a.m.:91,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:35 a.m.:121,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:35 a.m.:142,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:35 a.m.:163,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:35 a.m.:184,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:35 a.m.:204,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:35 a.m.:227,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:35 a.m.:254,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:35 a.m.:275,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:35 a.m.:297,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:35 a.m.:317,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:35 a.m.:338,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:35 a.m.:363,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:35 a.m.:391,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:35 a.m.:415,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:35 a.m.:439,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:35 a.m.:461,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:35 a.m.:482,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:35 a.m.:507,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:35 a.m.:535,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:35 a.m.:554,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:35 a.m.:574,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:35 a.m.:595,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:35 a.m.:615,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:35 a.m.:645,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:35 a.m.:664,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:35 a.m.:684,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:35 a.m.:704,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:35 a.m.:728,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:35 a.m.:754,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:35 a.m.:780,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:35 a.m.:800,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:35 a.m.:820,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:35 a.m.:841,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:35 a.m.:862,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:35 a.m.:886,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:35 a.m.:913,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
19/07/2022 2:11:35 a.m.:935,CaliberationScene,77,0,0.4999999,,,FadeQuad,0.5,0.0507976599037647,0.5,0.5,0.5,-0.00047677694237791,
